Date,Open,High,Low,Close,AdjClose,Volume
2023-04-25,314.2900,314.9700,309.8900,309.9900,304.2529,57121600
2023-04-26,313.4400,314.9400,311.3400,311.8700,306.0981,55400500
2023-04-27,315.7000,320.8600,315.0500,320.3500,314.4212,65430400
2023-04-28,320.1100,322.6500,318.9600,322.5600,316.5902,59712600
2023-05-01,322.0900,323.6300,321.0900,322.1900,316.2271,41013400
2023-05-02,322.1200,322.4500,317.6100,319.3800,313.4691,56519400
2023-05-03,319.7500,322.4700,317.1800,317.2900,311.4178,59882100
2023-05-04,317.0600,318.2300,315.1200,316.1700,310.3185,50224500
2023-05-05,318.4700,323.7600,316.2100,322.8900,316.9141,51806100
2023-05-08,322.4200,324.0400,321.3200,323.6900,317.6993,36465800
2023-05-09,322.0000,322.8800,321.3200,321.6400,315.6873,31768800
2023-05-10,324.1200,326.0100,321.6000,325.1400,319.1225,60446600
2023-05-11,325.7000,326.7500,324.1200,326.2000,320.1628,44278500
2023-05-12,326.7400,327.1700,322.9400,325.0300,319.0146,48432800
2023-05-15,325.5100,327.0300,323.9600,326.7900,320.7420,33375600
2023-05-16,326.0600,328.9000,326.0200,327.1600,321.1051,40019200
2023-05-17,328.2400,331.7100,327.0400,331.1200,324.9918,47486100
2023-05-18,331.5200,337.4900,331.5000,337.2700,331.0280,64213500
2023-05-19,337.4900,338.2100,335.4300,336.5100,330.2820,61554900
2023-05-22,336.2500,338.6700,336.2400,337.6400,331.3912,43015900
2023-05-23,335.8900,337.0600,333.0000,333.3600,327.1903,48216700
2023-05-24,331.3700,332.9100,329.5600,331.6500,325.5120,62891200
2023-05-25,339.1400,341.0100,336.6700,339.7200,333.4326,66862800
2023-05-26,340.7600,349.2500,340.6600,348.4000,341.9520,63007000
2023-05-30,352.7100,353.9300,348.5300,349.9800,343.5028,72652200
2023-05-31,348.3700,350.6000,346.5100,347.9900,341.5496,65105400
2023-06-01,347.7300,353.3600,346.6600,352.0100,345.4952,50488600
2023-06-02,353.8000,355.8300,352.0100,354.6500,348.0863,53372100
2023-06-05,354.4300,357.5000,353.8500,354.9000,348.3317,47266200
2023-06-06,354.2800,355.8200,352.9300,354.8400,348.2729,41390400
2023-06-07,355.1300,357.1200,348.1800,348.8200,342.3642,69225900
2023-06-08,349.1200,353.6200,348.8900,353.1500,346.6140,47153900
2023-06-09,354.6300,357.6600,353.0300,354.5000,347.9391,53196900
2023-06-12,356.1900,360.5900,355.2000,360.4900,353.8182,44606500
2023-06-13,363.2900,364.1100,360.0300,363.2600,356.5370,57097800
2023-06-14,363.2700,366.1900,360.4200,365.9000,359.1282,69525600
2023-06-15,364.6100,371.7700,363.9800,370.2600,363.4075,71138800
2023-06-16,372.7200,372.8500,367.4800,367.9300,361.1205,80932000
2023-06-20,365.9500,368.3200,363.8900,366.9000,360.6036,49204700
2023-06-21,365.7400,366.1800,360.9600,361.9000,355.6894,53378300
2023-06-22,360.6300,366.3300,360.2200,366.1700,359.8862,47603000
2023-06-23,362.2100,364.8800,360.8200,362.5400,356.3184,48922900
2023-06-26,362.0000,364.8400,357.5900,357.6800,351.5418,52685500
2023-06-27,359.2500,364.5700,358.5100,363.8300,357.5863,49428100
2023-06-28,361.9800,366.5200,361.9000,364.5400,358.2841,46498000
2023-06-29,364.2400,364.8900,362.1400,363.8100,357.5666,46151000
2023-06-30,367.5500,370.4900,367.2300,369.4200,363.0803,58712500
2023-07-03,370.0700,370.9300,368.9700,370.2900,363.9354,19432900
2023-07-05,368.7000,372.0100,368.6600,370.2800,363.9256,34460900
2023-07-06,366.5100,367.9100,364.5200,367.4600,361.1540,49374700
2023-07-07,367.2300,370.4800,366.0100,366.2400,359.9549,47133700
2023-07-10,365.9600,367.0500,363.4100,366.3600,360.0729,48498800
2023-07-11,366.7900,368.6300,364.6200,368.1700,361.8518,38214100
2023-07-12,372.3400,374.1900,370.3000,372.8200,366.4219,61975400
2023-07-13,376.0500,379.9900,375.4600,379.1500,372.6433,46960000
2023-07-14,379.5900,382.8600,378.1800,379.0700,372.5647,55148500
2023-07-17,379.8000,383.5000,379.3100,382.6100,376.0440,40868900
2023-07-18,381.9600,387.1300,380.0000,385.7400,379.1203,55262000
2023-07-19,386.8200,387.9800,384.3000,385.6500,379.0318,54093000
2023-07-20,382.6100,384.1000,375.7200,376.7600,370.2943,71941700
2023-07-21,379.1800,379.9200,375.1900,375.6300,369.1838,60499600
2023-07-24,376.6200,377.5800,374.3400,376.2300,369.7734,40380100
2023-07-25,376.9500,380.4700,376.9300,378.7800,372.2797,38894400
2023-07-26,377.7200,379.2400,375.1800,377.5200,371.0413,47075700
2023-07-27,383.0700,384.7100,375.3100,376.6200,370.1568,63940200
2023-07-28,380.7400,384.5200,380.2200,383.4800,376.8991,56902900
2023-07-31,383.7900,384.8800,382.3400,383.6800,377.0956,44019900
2023-08-01,382.3100,383.5600,380.6900,382.7900,376.2209,41060600
2023-08-02,379.2600,379.2600,373.1300,374.3900,367.9651,72687100
2023-08-03,371.9400,375.9500,371.7700,373.7900,367.3754,47666400
2023-08-04,375.7500,378.1000,371.5300,372.0400,365.6554,61702800
2023-08-07,373.8800,375.2900,371.5100,375.1900,368.7513,37230400
2023-08-08,372.6400,372.6600,368.8200,372.0000,365.6160,44726500
2023-08-09,372.2900,372.4500,367.1400,367.9100,361.5962,51150900
2023-08-10,370.9700,374.3600,367.0400,368.5900,362.2646,72035300
2023-08-11,365.9900,368.0000,364.6900,366.2400,359.9549,48707200
2023-08-14,365.4300,370.4700,364.7000,370.3500,363.9944,42130800
2023-08-15,369.3600,370.1700,365.7400,366.4200,360.1318,45539900
2023-08-16,365.8700,367.4300,362.4400,362.5400,356.3184,53190500
2023-08-17,363.9600,364.3100,358.1600,358.5800,352.4264,62604300
2023-08-18,355.2600,359.4100,354.7100,358.1300,351.9841,61191400
2023-08-21,359.6200,364.5900,359.1500,363.9000,357.6551,50696500
2023-08-22,366.5500,366.5600,362.6800,363.3800,357.1440,44530200
2023-08-23,364.5800,370.2200,364.3600,369.1100,362.7756,51770600
2023-08-24,372.6400,372.7400,361.0100,361.2200,355.0211,66842500
2023-08-25,362.0700,365.7400,358.5800,364.0200,357.7730,69960500
2023-08-28,366.9900,367.7100,364.2500,366.7600,360.4660,40910000
2023-08-29,366.5600,375.1300,366.2300,374.7700,368.3385,58492400
2023-08-30,374.8800,377.4500,373.8600,376.8600,370.3926,41731500
2023-08-31,376.9400,379.7200,376.8700,377.9900,371.5032,35730700
2023-09-01,380.4000,380.8300,376.0800,377.5900,371.1101,39801200
2023-09-05,376.7700,379.3100,375.8300,378.0700,371.5819,32344200
2023-09-06,377.2800,377.6300,372.7000,374.7400,368.3090,42998700
2023-09-07,370.2100,372.8500,369.1500,372.0600,365.6750,52060700
2023-09-08,372.0100,374.8500,371.6000,372.5800,366.1861,35800100
2023-09-11,375.6600,377.4900,373.6600,376.9700,370.5007,39936600
2023-09-12,375.2700,376.9500,372.5000,372.7900,366.3925,41391000
2023-09-13,373.0300,375.8400,371.8800,374.2100,367.7881,46300700
2023-09-14,375.9900,378.2700,373.8900,377.2700,370.7957,48039400
2023-09-15,375.9100,376.3200,369.8600,370.8100,364.4465,69811200
2023-09-18,369.3200,371.7900,369.0300,370.6600,364.8264,36903500
2023-09-19,369.3200,370.6800,366.8000,369.8700,364.0489,37621700
2023-09-20,370.9500,371.3100,364.4600,364.5400,358.8027,45514200
2023-09-21,360.8000,361.6000,357.6900,357.8600,352.2278,69734800
2023-09-22,359.6300,361.8000,357.5900,357.9100,352.2771,51589700
2023-09-25,356.9300,359.7000,355.9300,359.6100,353.9503,39168000
2023-09-26,356.9900,357.5400,353.2100,354.2100,348.6353,53657700
2023-09-27,355.3800,356.9800,351.3600,355.0400,349.4523,56066000
2023-09-28,354.1100,360.1700,353.2400,358.0100,352.3755,56453300
2023-09-29,361.5400,362.9500,357.0200,358.2700,352.6314,64829600
2023-10-02,358.5400,362.6800,357.9200,361.2600,355.5744,51625100
2023-10-03,358.7800,361.0100,353.2800,354.9200,349.3341,60478500
2023-10-04,355.7700,360.6100,355.3000,359.7500,354.0881,54786700
2023-10-05,359.7400,360.1500,355.1400,358.6900,353.0448,45897400
2023-10-06,355.6500,365.9100,354.8500,364.7000,358.9602,75049100
2023-10-09,362.3000,367.1100,360.7800,366.5600,360.7909,45304800
2023-10-10,366.9000,371.2800,366.3900,368.5900,362.7890,46968800
2023-10-11,369.9400,371.4100,368.1900,371.2200,365.3776,38215100
2023-10-12,371.7300,373.7400,367.5000,369.9300,364.1079,49587900
2023-10-13,370.5700,371.1600,363.8600,365.2800,359.5310,52469900
2023-10-16,366.6200,370.4800,366.4700,369.4100,363.5961,44201100
2023-10-17,365.8100,369.9200,363.6600,368.2000,362.4051,50999100
2023-10-18,365.6700,367.9100,362.0200,363.3700,357.6512,54280500
2023-10-19,364.8100,366.0200,359.1600,359.9700,354.3047,72274200
2023-10-20,359.4600,360.0400,354.3700,354.6000,349.0191,72559700
2023-10-23,353.2600,359.2600,351.1200,355.6700,350.0724,60665200
2023-10-24,357.5100,359.9100,355.7900,359.1300,353.4778,47082100
2023-10-25,356.7000,356.8800,349.7500,350.3400,344.8262,71190500
2023-10-26,349.1200,350.0700,342.3500,343.6600,338.2514,78621400
2023-10-27,346.4300,348.8400,344.0800,345.3100,339.8754,63476700
2023-10-30,347.8300,350.5400,346.4500,349.2000,343.7042,55298500
2023-10-31,349.2300,351.2500,346.6200,350.8700,345.3478,47671900
2023-11-01,351.7200,357.5300,351.6200,356.9600,351.3420,58992700
2023-11-02,361.5400,363.6800,360.3000,363.4400,357.7201,58162400
2023-11-03,364.7500,369.0200,364.5200,367.7100,361.9228,53280500
2023-11-06,368.4900,369.7800,366.9100,369.2100,363.3992,38848700
2023-11-07,370.2700,373.5800,369.0500,372.7000,366.8343,50777400
2023-11-08,373.0800,373.7900,370.6200,372.9400,367.0705,35663400
2023-11-09,373.6400,374.8000,369.5700,370.0700,364.2456,53859400
2023-11-10,371.8200,378.5400,371.2800,378.3900,372.4348,58309800
2023-11-13,376.7900,378.2800,375.2400,377.2100,371.2733,40733500
2023-11-14,383.7100,386.2600,383.1800,385.3300,379.2655,67792600
2023-11-15,387.2500,387.7500,384.2400,385.6200,379.5509,54141400
2023-11-16,384.8400,386.1900,383.5600,385.9500,379.8758,45343500
2023-11-17,385.2100,387.0700,384.2900,386.0400,379.9644,46571900
2023-11-20,386.0500,391.4100,386.0500,390.7400,384.5904,44429600
2023-11-21,389.0100,389.2300,386.7000,388.4700,382.3561,43337000
2023-11-22,390.5700,393.0700,389.0400,390.0600,383.9211,44121000
2023-11-24,389.6500,390.2500,388.5000,389.5100,383.3797,15718800
2023-11-27,389.0100,391.1500,388.2800,389.1700,383.0451,34139700
2023-11-28,388.4100,390.7800,388.0500,390.1900,384.0491,35491100
2023-11-29,392.6900,394.1400,389.4600,389.8100,383.6750,38811700
2023-11-30,390.0800,390.5500,385.8200,388.8300,382.7104,52834400
2023-12-01,387.7500,390.5400,386.0700,389.9400,383.8030,40490100
2023-12-04,386.0900,386.6000,382.6600,386.3200,380.2399,51186900
2023-12-05,384.3900,388.5000,384.2100,387.2900,381.1947,42933000
2023-12-06,390.2700,390.3700,384.7000,385.0500,378.9899,41994100
2023-12-07,388.0700,391.2700,386.9600,390.4300,384.2852,49593500
2023-12-08,388.6700,392.6200,388.4800,392.1700,385.9978,46687500
2023-12-11,391.7400,395.7900,391.5300,395.5200,389.2952,41198000
2023-12-12,395.5600,398.7900,394.4100,398.6700,392.3956,39221200
2023-12-13,399.6200,404.3600,398.8400,403.7400,397.3858,55408100
2023-12-14,404.9800,406.3000,400.3400,403.3900,397.0412,55447800
2023-12-15,404.1800,406.5400,403.5700,405.3400,398.9606,62896600
2023-12-18,404.9300,407.9900,404.6000,407.0800,401.4735,46610000
2023-12-19,407.5400,409.2800,407.3500,409.1600,403.5249,35711900
2023-12-20,408.3500,410.4700,402.9000,403.0800,397.5286,54042400
2023-12-21,407.0600,408.1400,404.4700,407.7700,402.1540,45568900
2023-12-22,409.0000,409.9700,406.4800,408.3800,402.7556,34314000
2023-12-26,409.2500,411.5600,409.1500,410.8800,405.2212,22722500
2023-12-27,410.9500,411.7900,410.0800,411.5000,406.0461,31980500
2023-12-28,412.6700,412.9200,410.9400,411.3000,405.8487,27029200
2023-12-29,411.2800,411.6400,407.5800,409.5200,404.0923,42662100
2024-01-02,405.8400,406.0900,400.2400,402.5900,397.2542,58026900
2024-01-03,399.9300,401.0000,397.8900,398.3300,393.0506,47002800
2024-01-04,396.4400,399.5900,396.0600,396.2800,391.0278,39432800
